path,extension,size_bytes,classification,reason
checkpoints/2v2/final_v6i7-a-main_2v2.zip,.zip,42430215,UNKNOWN,checkpoint — requires Stage 13 lineage review
checkpoints/2v2/final_v6i7-balanced-sparse-critic-warmup-seed1_2v2.zip,.zip,42033165,UNKNOWN,checkpoint — requires Stage 13 lineage review
checkpoints/2v2/final_v6i7-sparse-main_2v2.zip,.zip,42431456,UNKNOWN,checkpoint — requires Stage 13 lineage review
checkpoints/2v2/final_v6i8-adapter-balanced-hardpool-seed1_2v2.zip,.zip,45206966,UNKNOWN,checkpoint — requires Stage 13 lineage review
checkpoints/2v2/final_v6i8-adapter-balanced-seed1_2v2.zip,.zip,42031634,UNKNOWN,checkpoint — requires Stage 13 lineage review
checkpoints/2v2/final_v6i9-mapaware-generalist-hardpool-seed1_2v2.zip,.zip,42039206,UNKNOWN,checkpoint — requires Stage 13 lineage review
checkpoints/2v2/interrupt_v6i8_adapter_balanced_OP5_OP6_OP7_1m_2v2_273856.zip,.zip,45208987,UNKNOWN,checkpoint — requires Stage 13 lineage review
checkpoints/2v2/interrupt_v6i9-mapaware-generalist-hardpool-seed1_2v2_1017856.zip,.zip,42040698,UNKNOWN,checkpoint — requires Stage 13 lineage review
checkpoints/2v2/interrupt_v6i9-mapaware-generalist-hardpool-seed1_2v2_873472.zip,.zip,42040595,UNKNOWN,checkpoint — requires Stage 13 lineage review
checkpoints/2v2/v6i7-a-main_2v2_episodes.csv,.csv,3198127,KEEP,checkpoint training metric CSV
checkpoints/2v2/v6i7-a-main_2v2_metrics.csv,.csv,229872,KEEP,checkpoint training metric CSV
checkpoints/2v2/v6i7-a-main_2v2_run_config.json,.json,16921,KEEP,checkpoint run config JSON
checkpoints/2v2/v6i7-balanced-sparse-critic-warmup-seed1_2v2_episodes.csv,.csv,3153594,KEEP,checkpoint training metric CSV
checkpoints/2v2/v6i7-balanced-sparse-critic-warmup-seed1_2v2_metrics.csv,.csv,225793,KEEP,checkpoint training metric CSV
checkpoints/2v2/v6i7-balanced-sparse-critic-warmup-seed1_2v2_run_config.json,.json,17166,KEEP,checkpoint run config JSON
checkpoints/2v2/v6i7-sparse-main_2v2_episodes.csv,.csv,3183586,KEEP,checkpoint training metric CSV
checkpoints/2v2/v6i7-sparse-main_2v2_metrics.csv,.csv,229755,KEEP,checkpoint training metric CSV
checkpoints/2v2/v6i7-sparse-main_2v2_run_config.json,.json,16983,KEEP,checkpoint run config JSON
checkpoints/2v2/v6i7-warmup-main_2v2_run_config.json,.json,17035,KEEP,checkpoint run config JSON
checkpoints/2v2/v6i8-adapter-balanced-hardpool-seed1_2v2.run.lock,.lock,584,GENERATED,matches generated pattern '.lock'
checkpoints/2v2/v6i8-adapter-balanced-hardpool-seed1_2v2_episodes.csv,.csv,2772821,KEEP,checkpoint training metric CSV
checkpoints/2v2/v6i8-adapter-balanced-hardpool-seed1_2v2_episodes.csv.bak.1782427317,.1782427317,3129022,GENERATED,matches generated pattern '.bak.'
checkpoints/2v2/v6i8-adapter-balanced-hardpool-seed1_2v2_metrics.csv,.csv,196949,KEEP,checkpoint training metric CSV
checkpoints/2v2/v6i8-adapter-balanced-hardpool-seed1_2v2_metrics.csv.bak.1782427317,.1782427317,219703,GENERATED,matches generated pattern '.bak.'
checkpoints/2v2/v6i8-adapter-balanced-hardpool-seed1_2v2_run_config.json,.json,17307,KEEP,checkpoint run config JSON
checkpoints/2v2/v6i8-adapter-balanced-seed1_2v2_episodes.csv,.csv,3233555,KEEP,checkpoint training metric CSV
checkpoints/2v2/v6i8-adapter-balanced-seed1_2v2_metrics.csv,.csv,226723,KEEP,checkpoint training metric CSV
checkpoints/2v2/v6i8-adapter-balanced-seed1_2v2_run_config.json,.json,17180,KEEP,checkpoint run config JSON
checkpoints/2v2/v6i8_adapter_balanced_OP5_OP6_OP7_1m_2v2_episodes.csv,.csv,767923,KEEP,checkpoint training metric CSV
checkpoints/2v2/v6i8_adapter_balanced_OP5_OP6_OP7_1m_2v2_metrics.csv,.csv,81962,KEEP,checkpoint training metric CSV
checkpoints/2v2/v6i8_adapter_balanced_OP5_OP6_OP7_1m_2v2_run_config.json,.json,17194,KEEP,checkpoint run config JSON
checkpoints/2v2/v6i9-mapaware-generalist-hardpool-seed1_2v2_episodes.csv,.csv,1681185,KEEP,checkpoint training metric CSV
checkpoints/2v2/v6i9-mapaware-generalist-hardpool-seed1_2v2_episodes.csv.bak.1782483435,.1782483435,553607,GENERATED,matches generated pattern '.bak.'
checkpoints/2v2/v6i9-mapaware-generalist-hardpool-seed1_2v2_episodes.csv.bak.1782497526,.1782497526,630845,GENERATED,matches generated pattern '.bak.'
checkpoints/2v2/v6i9-mapaware-generalist-hardpool-seed1_2v2_episodes.csv.bak.1782498185,.1782498185,203433,GENERATED,matches generated pattern '.bak.'
checkpoints/2v2/v6i9-mapaware-generalist-hardpool-seed1_2v2_metrics.csv,.csv,83813,KEEP,checkpoint training metric CSV
checkpoints/2v2/v6i9-mapaware-generalist-hardpool-seed1_2v2_metrics.csv.bak.1782483435,.1782483435,71647,GENERATED,matches generated pattern '.bak.'
checkpoints/2v2/v6i9-mapaware-generalist-hardpool-seed1_2v2_metrics.csv.bak.1782497526,.1782497526,83805,GENERATED,matches generated pattern '.bak.'
checkpoints/2v2/v6i9-mapaware-generalist-hardpool-seed1_2v2_metrics.csv.bak.1782498185,.1782498185,47328,GENERATED,matches generated pattern '.bak.'
checkpoints/2v2/v6i9-mapaware-generalist-hardpool-seed1_2v2_run_config.json,.json,17683,KEEP,checkpoint run config JSON
checkpoints/2v2/forced_latent_eval/1M/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_1000000_qualitative_rollout_by_z.csv,.csv,5112,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/1M/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_1000000_qualitative_rollout_summary.md,.md,6322,UNKNOWN,doc file outside docs/
checkpoints/2v2/forced_latent_eval/1M/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_1000000_qualitative_steps.csv,.csv,44322278,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/1M/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_1000000_strategy_evidence.csv,.csv,466,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/1M/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_1000000_v6i5_repertoire_behavior_matrix.csv,.csv,3471,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/1M/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_1000000_v6i5_repertoire_episode_results.csv,.csv,49299,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/1M/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_1000000_v6i5_repertoire_manifest.json,.json,1869,KEEP,checkpoint run config JSON
checkpoints/2v2/forced_latent_eval/1M/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_1000000_v6i5_repertoire_pairwise_distances.csv,.csv,1130,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/1M/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_1000000_v6i5_repertoire_report.json,.json,734,KEEP,checkpoint run config JSON
checkpoints/2v2/forced_latent_eval/1M/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_1000000_v6i5_repertoire_summary.csv,.csv,682,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/300k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_300000_qualitative_rollout_by_z.csv,.csv,5120,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/300k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_300000_qualitative_rollout_summary.md,.md,6329,UNKNOWN,doc file outside docs/
checkpoints/2v2/forced_latent_eval/300k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_300000_qualitative_steps.csv,.csv,45789558,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/300k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_300000_strategy_evidence.csv,.csv,475,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/300k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_300000_v6i5_repertoire_behavior_matrix.csv,.csv,3476,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/300k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_300000_v6i5_repertoire_episode_results.csv,.csv,49341,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/300k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_300000_v6i5_repertoire_manifest.json,.json,1876,KEEP,checkpoint run config JSON
checkpoints/2v2/forced_latent_eval/300k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_300000_v6i5_repertoire_pairwise_distances.csv,.csv,1071,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/300k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_300000_v6i5_repertoire_report.json,.json,735,KEEP,checkpoint run config JSON
checkpoints/2v2/forced_latent_eval/300k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_300000_v6i5_repertoire_summary.csv,.csv,800,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/500k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_500000_qualitative_rollout_by_z.csv,.csv,5104,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/500k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_500000_qualitative_rollout_summary.md,.md,6298,UNKNOWN,doc file outside docs/
checkpoints/2v2/forced_latent_eval/500k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_500000_qualitative_steps.csv,.csv,45125573,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/500k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_500000_strategy_evidence.csv,.csv,448,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/500k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_500000_v6i5_repertoire_behavior_matrix.csv,.csv,3462,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/500k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_500000_v6i5_repertoire_episode_results.csv,.csv,49313,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/500k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_500000_v6i5_repertoire_manifest.json,.json,1876,KEEP,checkpoint run config JSON
checkpoints/2v2/forced_latent_eval/500k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_500000_v6i5_repertoire_pairwise_distances.csv,.csv,1041,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/500k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_500000_v6i5_repertoire_report.json,.json,733,KEEP,checkpoint run config JSON
checkpoints/2v2/forced_latent_eval/500k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_500000_v6i5_repertoire_summary.csv,.csv,769,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/700k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_700000_qualitative_rollout_by_z.csv,.csv,5107,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/700k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_700000_qualitative_rollout_summary.md,.md,6318,UNKNOWN,doc file outside docs/
checkpoints/2v2/forced_latent_eval/700k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_700000_qualitative_steps.csv,.csv,44869083,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/700k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_700000_strategy_evidence.csv,.csv,450,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/700k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_700000_v6i5_repertoire_behavior_matrix.csv,.csv,3465,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/700k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_700000_v6i5_repertoire_episode_results.csv,.csv,49294,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/700k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_700000_v6i5_repertoire_manifest.json,.json,1876,KEEP,checkpoint run config JSON
checkpoints/2v2/forced_latent_eval/700k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_700000_v6i5_repertoire_pairwise_distances.csv,.csv,1029,KEEP,checkpoint training metric CSV
checkpoints/2v2/forced_latent_eval/700k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_700000_v6i5_repertoire_report.json,.json,733,KEEP,checkpoint run config JSON
checkpoints/2v2/forced_latent_eval/700k/ckpt_v6i7-balanced-sparse-critic-warmup-seed1_2v2_700000_v6i5_repertoire_summary.csv,.csv,767,KEEP,checkpoint training metric CSV
configs/eval.yaml,.yaml,2094,UNKNOWN,unclassified extension '.yaml'
csv/eval_final_latent_v3d_delayedanneal_300k_800k_bucketopp_1m_4v4_4v4_aggregate.csv,.csv,3365,UNKNOWN,CSV file — requires Stage 12 classification
csv/eval_final_latent_v3d_delayedanneal_300k_800k_bucketopp_1m_4v4_4v4_train_OP3_5ep.csv,.csv,3160,UNKNOWN,CSV file — requires Stage 12 classification
csv/eval_final_v5i5_paper_faithful_entropy_floor_OP5_OP6_OP7_1m_4v4_op5_bite_v4_4v4_aggregate.csv,.csv,11761,UNKNOWN,CSV file — requires Stage 12 classification
csv/eval_final_v5i5_paper_faithful_entropy_floor_OP5_OP6_OP7_1m_4v4_op5_bite_v4_4v4_eval_OP3_100ep.csv,.csv,55651,UNKNOWN,CSV file — requires Stage 12 classification
csv/eval_final_v5i5_paper_faithful_entropy_floor_OP5_OP6_OP7_1m_4v4_op5_bite_v4_4v4_eval_OP3_100ep_e3_steps.csv,.csv,37499440,UNKNOWN,CSV file — requires Stage 12 classification
csv/eval_final_v5i5_paper_faithful_entropy_floor_OP5_OP6_OP7_1m_4v4_op5_bite_v4_4v4_eval_OP4_100ep.csv,.csv,46248,UNKNOWN,CSV file — requires Stage 12 classification
csv/eval_final_v5i5_paper_faithful_entropy_floor_OP5_OP6_OP7_1m_4v4_op5_bite_v4_4v4_eval_OP4_100ep_e3_steps.csv,.csv,37809382,UNKNOWN,CSV file — requires Stage 12 classification
csv/eval_final_v5i5_paper_faithful_entropy_floor_OP5_OP6_OP7_1m_4v4_op5_bite_v4_4v4_eval_OP5_RUSHER_100ep.csv,.csv,47186,UNKNOWN,CSV file — requires Stage 12 classification
csv/eval_final_v5i5_paper_faithful_entropy_floor_OP5_OP6_OP7_1m_4v4_op5_bite_v4_4v4_eval_OP5_RUSHER_100ep_e3_steps.csv,.csv,34084738,UNKNOWN,CSV file — requires Stage 12 classification
csv/eval_final_v5i5_paper_faithful_entropy_floor_OP5_OP6_OP7_1m_4v4_op5_bite_v4_4v4_eval_OP6_100ep.csv,.csv,46369,UNKNOWN,CSV file — requires Stage 12 classification
csv/eval_final_v5i5_paper_faithful_entropy_floor_OP5_OP6_OP7_1m_4v4_op5_bite_v4_4v4_eval_OP6_100ep_e3_steps.csv,.csv,34503949,UNKNOWN,CSV file — requires Stage 12 classification
csv/eval_final_v5i5_paper_faithful_entropy_floor_OP5_OP6_OP7_1m_4v4_op5_bite_v4_4v4_eval_OP7_100ep.csv,.csv,46340,UNKNOWN,CSV file — requires Stage 12 classification
csv/eval_final_v5i5_paper_faithful_entropy_floor_OP5_OP6_OP7_1m_4v4_op5_bite_v4_4v4_eval_OP7_100ep_e3_steps.csv,.csv,35407933,UNKNOWN,CSV file — requires Stage 12 classification
csv/eval_final_v5i5_paper_faithful_entropy_floor_OP5_OP6_OP7_1m_4v4_op5_bite_v4_4v4_train_OP3_100ep.csv,.csv,54643,UNKNOWN,CSV file — requires Stage 12 classification
csv/eval_final_v5i5_paper_faithful_entropy_floor_OP5_OP6_OP7_1m_4v4_op5_bite_v4_4v4_train_OP3_100ep_e3_steps.csv,.csv,36282449,UNKNOWN,CSV file — requires Stage 12 classification
csv/eval_final_v5i5_paper_faithful_entropy_floor_OP5_OP6_OP7_1m_4v4_op5_bite_v4_4v4_train_OP4_100ep.csv,.csv,55835,UNKNOWN,CSV file — requires Stage 12 classification
csv/eval_final_v5i5_paper_faithful_entropy_floor_OP5_OP6_OP7_1m_4v4_op5_bite_v4_4v4_train_OP4_100ep_e3_steps.csv,.csv,37509152,UNKNOWN,CSV file — requires Stage 12 classification
csv/eval_final_v5i5_paper_faithful_entropy_floor_OP5_OP6_OP7_1m_4v4_op5_bite_v4_4v4_train_OP5_RUSHER_100ep.csv,.csv,55513,UNKNOWN,CSV file — requires Stage 12 classification
csv/eval_final_v5i5_paper_faithful_entropy_floor_OP5_OP6_OP7_1m_4v4_op5_bite_v4_4v4_train_OP5_RUSHER_100ep_e3_steps.csv,.csv,33945294,UNKNOWN,CSV file — requires Stage 12 classification
csv/eval_final_v5i5_paper_faithful_entropy_floor_OP5_OP6_OP7_1m_4v4_op5_bite_v4_4v4_train_OP6_100ep.csv,.csv,55904,UNKNOWN,CSV file — requires Stage 12 classification
csv/eval_final_v5i5_paper_faithful_entropy_floor_OP5_OP6_OP7_1m_4v4_op5_bite_v4_4v4_train_OP6_100ep_e3_steps.csv,.csv,34259641,UNKNOWN,CSV file — requires Stage 12 classification
csv/eval_final_v5i5_paper_faithful_entropy_floor_OP5_OP6_OP7_1m_4v4_op5_bite_v4_4v4_train_OP7_100ep.csv,.csv,54306,UNKNOWN,CSV file — requires Stage 12 classification
csv/eval_final_v5i5_paper_faithful_entropy_floor_OP5_OP6_OP7_1m_4v4_op5_bite_v4_4v4_train_OP7_100ep_e3_steps.csv,.csv,36546467,UNKNOWN,CSV file — requires Stage 12 classification
docs/experiment-and-evaluation-protocol.md,.md,39842,KEEP,documentation
docs/latent-preset-registry.md,.md,67424,KEEP,documentation
docs/Paper_experiment_alignment.md,.md,42115,KEEP,documentation
docs/ppo-updater-refactor-record.md,.md,5934,KEEP,documentation
docs/research-progress-tracker.md,.md,43708,KEEP,documentation
docs/ROADMAP_BOATS.md,.md,4196,KEEP,documentation
docs/SETUP_AND_TRAIN.md,.md,8849,KEEP,documentation
docs/summer-fidelity-rules.md,.md,26067,KEEP,documentation
docs/summer-method-spec.md,.md,27410,KEEP,documentation
docs/v6i2-gate-protocol-freeze.md,.md,10347,KEEP,documentation
docs/v6i3-local-communication-spec.md,.md,8010,KEEP,documentation
evaluation_results/router_selection_final/v6i4_calibration_summary.csv,.csv,482,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_selection_final/v6i4_condition_summary.csv,.csv,3149,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_selection_final/v6i4_episode_results.csv,.csv,374146,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_selection_final/v6i4_final_report.json,.json,796,UNKNOWN,JSON file — requires further classification
evaluation_results/router_selection_final/v6i4_learned_router_trace.csv,.csv,43246,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_selection_final/v6i4_manifest.json,.json,258220,UNKNOWN,JSON file — requires further classification
evaluation_results/router_selection_final/v6i4_paired_comparisons.json,.json,5437,UNKNOWN,JSON file — requires further classification
evaluation_results/router_selection_final/v6i4_per_opponent_matrix.csv,.csv,1105,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_selection_final/v6i4_selection_traces.csv,.csv,163471,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_selection_late_700k/v6i4_calibration_summary.csv,.csv,488,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_selection_late_700k/v6i4_condition_summary.csv,.csv,3169,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_selection_late_700k/v6i4_episode_results.csv,.csv,377310,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_selection_late_700k/v6i4_final_report.json,.json,800,UNKNOWN,JSON file — requires further classification
evaluation_results/router_selection_late_700k/v6i4_learned_router_trace.csv,.csv,43594,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_selection_late_700k/v6i4_manifest.json,.json,258291,UNKNOWN,JSON file — requires further classification
evaluation_results/router_selection_late_700k/v6i4_paired_comparisons.json,.json,5458,UNKNOWN,JSON file — requires further classification
evaluation_results/router_selection_late_700k/v6i4_per_opponent_matrix.csv,.csv,1107,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_selection_late_700k/v6i4_selection_traces.csv,.csv,162135,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_selection_middle_650k/v6i4_calibration_summary.csv,.csv,481,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_selection_middle_650k/v6i4_condition_summary.csv,.csv,3169,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_selection_middle_650k/v6i4_episode_results.csv,.csv,377407,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_selection_middle_650k/v6i4_final_report.json,.json,802,UNKNOWN,JSON file — requires further classification
evaluation_results/router_selection_middle_650k/v6i4_learned_router_trace.csv,.csv,45445,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_selection_middle_650k/v6i4_manifest.json,.json,258292,UNKNOWN,JSON file — requires further classification
evaluation_results/router_selection_middle_650k/v6i4_paired_comparisons.json,.json,5421,UNKNOWN,JSON file — requires further classification
evaluation_results/router_selection_middle_650k/v6i4_per_opponent_matrix.csv,.csv,1102,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_selection_middle_650k/v6i4_selection_traces.csv,.csv,164295,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_smoke/v6i4_calibration_summary.csv,.csv,243,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_smoke/v6i4_condition_summary.csv,.csv,1071,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_smoke/v6i4_episode_results.csv,.csv,16720,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_smoke/v6i4_final_report.json,.json,784,UNKNOWN,JSON file — requires further classification
evaluation_results/router_smoke/v6i4_learned_router_trace.csv,.csv,1992,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_smoke/v6i4_manifest.json,.json,511433,UNKNOWN,JSON file — requires further classification
evaluation_results/router_smoke/v6i4_paired_comparisons.json,.json,1775,UNKNOWN,JSON file — requires further classification
evaluation_results/router_smoke/v6i4_per_opponent_matrix.csv,.csv,618,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_smoke/v6i4_selection_traces.csv,.csv,6711,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_smoke_isolated/v6i4_calibration_summary.csv,.csv,244,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_smoke_isolated/v6i4_condition_summary.csv,.csv,1070,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_smoke_isolated/v6i4_episode_results.csv,.csv,16800,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_smoke_isolated/v6i4_final_report.json,.json,793,UNKNOWN,JSON file — requires further classification
evaluation_results/router_smoke_isolated/v6i4_learned_router_trace.csv,.csv,1798,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_smoke_isolated/v6i4_manifest.json,.json,36042,UNKNOWN,JSON file — requires further classification
evaluation_results/router_smoke_isolated/v6i4_paired_comparisons.json,.json,1768,UNKNOWN,JSON file — requires further classification
evaluation_results/router_smoke_isolated/v6i4_per_opponent_matrix.csv,.csv,609,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/router_smoke_isolated/v6i4_selection_traces.csv,.csv,6272,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/smoke_test/v6i4_calibration_summary.csv,.csv,243,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/smoke_test/v6i4_condition_summary.csv,.csv,1085,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/smoke_test/v6i4_episode_results.csv,.csv,8789,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/smoke_test/v6i4_final_report.json,.json,782,UNKNOWN,JSON file — requires further classification
evaluation_results/smoke_test/v6i4_learned_router_trace.csv,.csv,1069,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/smoke_test/v6i4_manifest.json,.json,26927,UNKNOWN,JSON file — requires further classification
evaluation_results/smoke_test/v6i4_paired_comparisons.json,.json,1765,UNKNOWN,JSON file — requires further classification
evaluation_results/smoke_test/v6i4_per_opponent_matrix.csv,.csv,618,UNKNOWN,CSV file — requires Stage 12 classification
evaluation_results/smoke_test/v6i4_selection_traces.csv,.csv,2042,UNKNOWN,CSV file — requires Stage 12 classification
experiments/analyze_latent_mi.py,.py,18282,UNKNOWN,experiment script — requires Stage 10 classification
experiments/analyze_v3i12_telemetry.py,.py,5161,UNKNOWN,experiment script — requires Stage 10 classification
experiments/build_proof_table.py,.py,12649,UNKNOWN,experiment script — requires Stage 10 classification
experiments/build_seed_aggregate_table.py,.py,11193,UNKNOWN,experiment script — requires Stage 10 classification
experiments/calibrate_hard_pool.py,.py,10112,UNKNOWN,experiment script — requires Stage 10 classification
experiments/diagnose_run.py,.py,6072,UNKNOWN,experiment script — requires Stage 10 classification
experiments/eval_op4_zero_shot.py,.py,14298,UNKNOWN,experiment script — requires Stage 10 classification
experiments/eval_v6i8_stage_c.py,.py,8283,UNKNOWN,experiment script — requires Stage 10 classification
experiments/eval_v6i9_map_awareness.py,.py,40727,UNKNOWN,experiment script — requires Stage 10 classification
experiments/gate_v6i9_map_aware.py,.py,9047,UNKNOWN,experiment script — requires Stage 10 classification
experiments/op35_latent_matrix.py,.py,14373,UNKNOWN,experiment script — requires Stage 10 classification
experiments/phase6_experiment_matrix.py,.py,6829,UNKNOWN,experiment script — requires Stage 10 classification
experiments/plan_faithful_ablation_matrix.py,.py,4992,UNKNOWN,experiment script — requires Stage 10 classification
experiments/run_forced_z_matrix.py,.py,12850,UNKNOWN,experiment script — requires Stage 10 classification
experiments/run_hypothesis_two_blade.ps1,.ps1,2789,UNKNOWN,shell script — requires Stage 10 classification
experiments/run_proof_ladder.ps1,.ps1,27784,UNKNOWN,shell script — requires Stage 10 classification
experiments/run_research_matrix.ps1,.ps1,4753,UNKNOWN,shell script — requires Stage 10 classification
experiments/run_week_eval_bundle.ps1,.ps1,3063,UNKNOWN,shell script — requires Stage 10 classification
experiments/_z_marginal_from_csv.py,.py,2594,UNKNOWN,experiment script — requires Stage 10 classification
gpu_env/_adapter.py,.py,6006,KEEP,active source or test module
gpu_env/_config.py,.py,10930,KEEP,active source or test module
gpu_env/_constants.py,.py,566,KEEP,active source or test module
gpu_env/_core_class.py,.py,782,KEEP,active source or test module
gpu_env/_envs.py,.py,7182,KEEP,active source or test module
gpu_env/_episode_payload.py,.py,5754,KEEP,active source or test module
gpu_env/_maps.py,.py,2658,KEEP,active source or test module
gpu_env/_monolith.py,.py,282,KEEP,active source or test module
gpu_env/_navigation_telemetry.py,.py,1663,KEEP,active source or test module
gpu_env/_paths.py,.py,973,KEEP,active source or test module
gpu_env/_specs.py,.py,1848,KEEP,active source or test module
gpu_env/__init__.py,.py,1899,KEEP,active source or test module
gpu_env/state/agent_state.py,.py,3651,KEEP,active source or test module
gpu_env/state/allocation.py,.py,2752,KEEP,active source or test module
