episode_id,run_id,run_pid,timesteps,policy_update,rollout_step,latent_z,curriculum_phase,mode,map_set,map_layout,map_vertical_mirror,opponent,opponent_id,success,blue_score,red_score,win_margin,decision_steps,zone_coverage,collision_free_episode,collision_events_per_episode,obstacle_collision_events_per_episode,near_misses_per_episode,blue_route_upper_crossings,blue_route_lower_crossings,red_route_upper_crossings,red_route_lower_crossings,blue_attack_upper_crossings,blue_attack_lower_crossings,blue_return_upper_crossings,blue_return_lower_crossings,blue_intercept_upper_crossings,blue_intercept_lower_crossings,red_attack_upper_crossings,red_attack_lower_crossings,red_return_upper_crossings,red_return_lower_crossings,red_intercept_upper_crossings,red_intercept_lower_crossings,time_to_first_score,mean_inter_robot_dist,reward_terminal,reward_offense,reward_pbrs,reward_team,reward_sparse,reward_sparse_points,reward_failure,reward_total
218,40536-1783161550015348100,40536,1099348,65,149,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,1,2,106,0.7599999904632568,1,0,5,27,1,10,1,15,1,3,0,3,0,3,0,4,1,0,0,7,35.0,5.593115464696345,1.0,0.5,-0.008840188384056091,0.0,1.0,100.0,-0.20000000298023224,0.5186180472373962
219,40536-1783161550015348100,40536,1099480,65,182,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,93,0.7999999523162842,1,0,1,21,7,5,3,8,4,0,0,3,2,1,1,0,1,0,1,7,38.0,5.959660355762769,1.0,0.5,-0.007310613989830017,0.0,1.0,100.0,0.0,0.5542832612991333
220,40536-1783161550015348100,40536,1099552,65,200,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,1,2,212,0.6800000071525574,0,5,2,76,4,17,5,9,2,7,0,3,2,0,2,1,0,1,2,5,33.0,5.871630974535672,1.0,0.5,-0.00022360682487487793,0.0,1.0,100.0,-0.20000000298023224,0.5190115571022034
221,40536-1783161550015348100,40536,1099772,65,255,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,106,0.7199999690055847,0,1,5,47,1,8,3,7,1,2,0,3,0,2,1,1,1,0,1,5,35.0,5.280759415536557,1.0,0.5,-0.0005563795566558838,0.0,1.0,100.0,0.0,0.5545756220817566
222,40536-1783161550015348100,40536,1099888,66,28,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,164,0.8399999737739563,1,0,5,44,4,12,0,14,4,4,0,3,0,0,0,1,0,0,0,11,41.0,5.738766181759718,1.0,0.5,-0.009878411889076233,0.0,1.0,100.0,0.0,0.5541720986366272
223,40536-1783161550015348100,40536,1100000,66,56,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,1,2,112,0.6800000071525574,0,1,7,38,3,9,0,15,3,3,0,3,0,1,0,1,0,1,0,11,33.0,6.222680773053851,1.0,0.5,0.008265122771263123,0.0,1.0,100.0,-0.20000000298023224,0.519399106502533
224,40536-1783161550015348100,40536,1100164,66,97,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,0,3,171,0.5600000023841858,1,0,12,33,4,18,2,10,2,9,0,3,0,0,1,0,0,0,0,10,106.0,6.1251920287372075,1.0,0.5,-0.0074334293603897095,0.0,1.0,100.0,0.0,0.5542780160903931
225,40536-1783161550015348100,40536,1100172,66,99,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,100,0.6399999856948853,1,0,4,15,4,9,4,8,3,4,0,3,0,0,1,1,0,0,2,5,35.0,6.917864379882812,1.0,0.5,-0.010644853115081787,0.0,1.0,100.0,0.0,0.5541388988494873
226,40536-1783161550015348100,40536,1100328,66,138,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,110,0.7199999690055847,0,3,6,34,8,4,8,2,3,1,2,1,1,1,2,0,0,1,4,1,35.0,4.9587635387073865,1.0,0.5,-0.007419407367706299,0.0,1.0,100.0,0.0,0.554278552532196
227,40536-1783161550015348100,40536,1100532,66,189,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,1,2,133,0.6800000071525574,0,2,18,40,4,11,0,11,3,3,0,3,1,1,0,1,0,1,0,9,66.0,6.306568117070019,1.0,0.5,-0.0053444355726242065,0.0,1.0,100.0,0.0,0.5543684363365173
228,40536-1783161550015348100,40536,1100560,66,196,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,0,3,97,0.7199999690055847,1,0,20,34,1,8,0,6,1,4,0,3,0,0,0,0,0,0,0,5,41.0,4.986697482079575,1.0,0.5,0.008541852235794067,0.0,1.0,100.0,0.0,0.554969310760498
229,40536-1783161550015348100,40536,1100708,66,233,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,1,2,95,0.5999999642372131,1,0,12,36,1,11,1,8,1,3,0,3,0,3,0,2,1,1,0,3,32.0,5.407245836759868,1.0,0.5,-0.028141826391220093,0.029999999329447746,1.0,100.0,0.0,0.5546801090240479
230,40536-1783161550015348100,40536,1100844,67,11,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,78,0.6399999856948853,1,0,2,19,1,5,1,9,1,2,0,3,0,0,0,1,0,0,1,7,30.0,6.810229179186699,1.0,0.5,0.004548430442810059,0.0,1.0,100.0,0.0,0.554796576499939
231,40536-1783161550015348100,40536,1100880,67,20,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,1,2,179,0.7999999523162842,0,1,6,29,5,12,3,12,1,5,0,3,3,1,1,2,1,0,1,8,96.0,6.3214179523830305,1.0,0.5,-0.010402068495750427,0.0,1.0,100.0,0.0,0.5541493892669678
232,40536-1783161550015348100,40536,1101108,67,77,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,1,2,100,0.6800000071525574,1,0,1,25,1,8,1,10,0,3,0,3,1,1,1,0,0,1,0,9,40.0,6.393690185546875,1.0,0.5,-0.009762942790985107,0.0,1.0,100.0,0.0,0.5541771054267883
233,40536-1783161550015348100,40536,1101292,67,123,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,112,0.7599999904632568,1,0,1,35,3,9,4,9,2,2,0,3,0,3,2,1,0,1,2,6,39.0,6.650393349783761,1.0,0.5,-0.023908182978630066,0.029999999329447746,1.0,100.0,0.0,0.5548633337020874
234,40536-1783161550015348100,40536,1101372,67,143,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,0,3,203,0.7199999690055847,1,0,3,69,2,20,2,12,2,9,0,3,0,0,1,0,0,0,0,8,74.0,5.738371449738301,1.0,0.5,-0.007434144616127014,0.0,1.0,100.0,-0.20000000298023224,0.5186822414398193
235,40536-1783161550015348100,40536,1101536,67,184,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,1,2,107,0.7999999523162842,1,0,1,24,7,4,6,7,3,2,2,1,1,1,1,3,0,1,4,1,36.0,6.767194801401869,1.0,0.5,-0.008521020412445068,0.0,1.0,100.0,0.0,0.5542309284210205
236,40536-1783161550015348100,40536,1101536,67,184,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,1,2,164,0.7199999690055847,0,1,2,31,6,14,0,13,4,4,0,3,0,2,0,2,0,1,0,7,47.0,6.129434352967797,1.0,0.5,-0.006412684917449951,0.0,1.0,100.0,0.0,0.5543221235275269
237,40536-1783161550015348100,40536,1101788,67,247,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,0,3,124,0.5999999642372131,1,0,4,40,1,10,3,9,0,6,0,3,0,0,2,0,0,0,0,6,56.0,5.1195043748424895,1.0,0.5,-0.009554877877235413,0.0,1.0,100.0,0.0,0.5541861057281494
238,40536-1783161550015348100,40536,1101872,68,12,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,1,2,125,0.7599999904632568,1,0,2,33,2,10,4,9,2,3,0,3,0,1,2,0,0,1,1,5,37.0,6.45326171875,1.0,0.5,-0.0038738250732421875,0.0,1.0,100.0,0.0,0.5544320344924927
239,40536-1783161550015348100,40536,1102024,68,50,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,122,0.7199999690055847,0,1,2,21,12,2,5,6,6,1,2,1,0,0,0,3,0,0,5,3,66.0,7.222578205046107,1.0,0.5,-0.007488265633583069,0.0,1.0,100.0,0.0,0.554275631904602
240,40536-1783161550015348100,40536,1102056,68,58,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,1,2,130,0.7599999904632568,1,0,13,32,3,11,4,7,0,5,0,3,2,1,1,0,1,0,1,5,34.0,5.840563495342548,1.0,0.5,-0.004119560122489929,0.0,1.0,100.0,0.0,0.5544214248657227
241,40536-1783161550015348100,40536,1102184,68,90,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,1,2,99,0.5999999642372131,1,0,1,28,1,9,1,8,1,2,0,3,0,3,0,0,1,0,0,7,32.0,6.009148491753472,1.0,0.5,-0.0005271732807159424,0.0,1.0,100.0,0.0,0.5545769333839417
242,40536-1783161550015348100,40536,1102308,68,121,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,1,2,109,0.7199999690055847,1,0,2,23,1,11,0,8,1,3,0,3,0,2,0,0,0,1,0,7,35.0,5.532849793040424,1.0,0.5,-0.010008186101913452,0.0,1.0,100.0,0.0,0.5541664361953735
243,40536-1783161550015348100,40536,1102416,68,148,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,0,3,90,0.6399999856948853,1,0,2,17,2,9,3,9,1,5,1,2,0,0,0,3,0,0,3,4,33.0,6.338856336805556,1.0,0.5,0.0032805800437927246,0.0,1.0,100.0,0.0,0.5547416806221008
244,40536-1783161550015348100,40536,1102448,68,156,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,1,2,106,0.5999999642372131,1,0,6,41,3,7,4,7,3,1,0,3,0,1,2,0,0,1,1,5,34.0,4.887849051997347,1.0,0.5,-0.0087527334690094,0.0,1.0,100.0,0.0,0.5542208552360535
245,40536-1783161550015348100,40536,1102516,68,173,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,0,3,83,0.6800000071525574,0,2,15,23,1,8,0,14,1,4,0,3,0,0,0,1,0,0,0,11,30.0,5.13543701171875,1.0,0.5,0.001989305019378662,0.0,1.0,100.0,-0.20000000298023224,0.5191126465797424
246,40536-1783161550015348100,40536,1102828,68,251,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,103,0.7599999904632568,1,0,3,31,6,8,4,8,3,4,1,2,0,0,0,2,0,0,4,5,36.0,5.800396076683859,1.0,0.5,-0.006230682134628296,0.0,1.0,100.0,-0.20000000298023224,0.518737256526947
247,40536-1783161550015348100,40536,1102840,68,254,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,0,3,98,0.6399999856948853,1,0,3,22,2,9,0,13,2,2,0,3,0,2,0,3,0,1,0,7,34.0,5.796927938655931,1.0,0.5,-0.015607208013534546,0.02499999850988388,1.0,100.0,-0.20000000298023224,0.5194505453109741
248,40536-1783161550015348100,40536,1103100,69,63,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,146,0.7599999904632568,1,0,12,48,14,4,16,0,4,3,3,0,2,1,3,0,1,0,9,0,37.0,5.211925349823416,1.0,0.5,-0.006974712014198303,0.0,1.0,100.0,0.0,0.5542978048324585
249,40536-1783161550015348100,40536,1103192,69,86,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,91,0.5999999642372131,1,0,6,33,3,9,7,2,2,1,0,3,1,3,2,0,2,0,2,2,36.0,6.427907419728709,1.0,0.5,-0.022662565112113953,0.029999999329447746,1.0,100.0,0.0,0.5549172163009644
250,40536-1783161550015348100,40536,1103340,69,123,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,258,0.7999999523162842,1,0,1,63,4,20,2,22,2,10,1,2,0,0,0,7,0,0,2,13,118.0,5.947843329851017,1.0,0.5,-0.004923135042190552,0.0,1.0,100.0,0.0,0.5543867349624634
251,40536-1783161550015348100,40536,1103428,69,145,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,1,2,147,0.7999999523162842,1,0,2,54,5,11,3,6,3,3,1,2,0,3,0,1,0,1,2,3,71.0,5.971935869074192,1.0,0.5,-0.00865049660205841,0.0,1.0,100.0,0.0,0.5542253255844116
252,40536-1783161550015348100,40536,1103556,69,177,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,0,3,114,0.7199999690055847,1,0,6,29,1,8,0,10,1,4,0,3,0,0,0,1,0,0,0,8,45.0,6.035625792386239,1.0,0.5,-0.005199834704399109,0.0,1.0,100.0,0.0,0.5543746948242188
253,40536-1783161550015348100,40536,1103608,69,190,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,2,1,104,0.5600000023841858,1,0,3,32,2,8,2,6,1,2,0,3,1,1,0,0,1,1,1,4,40.0,6.143670302170974,1.0,0.5,0.002797916531562805,0.0,1.0,100.0,0.0,0.5547208786010742
254,40536-1783161550015348100,40536,1103928,70,14,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,0,3,80,0.6800000071525574,1,0,2,13,3,3,6,3,2,1,1,2,0,0,1,0,0,0,5,3,33.0,7.206687164306641,1.0,0.5,-0.005019247531890869,0.0,1.0,100.0,0.0,0.5543825030326843
255,40536-1783161550015348100,40536,1104020,70,37,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,0,3,170,0.7599999904632568,1,0,4,45,13,5,12,4,6,3,2,1,0,0,2,0,0,0,7,3,87.0,5.585034538717831,1.0,0.5,-0.009243398904800415,0.0,1.0,100.0,0.0,0.5541995763778687
256,40536-1783161550015348100,40536,1104104,70,58,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,0,3,137,0.7599999904632568,1,0,5,35,2,11,0,14,2,5,0,3,0,0,0,3,0,0,0,10,31.0,5.888470058023494,1.0,0.5,-0.0023010671138763428,0.0,1.0,100.0,-0.20000000298023224,0.5189167261123657
257,40536-1783161550015348100,40536,1104232,70,90,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,201,0.7999999523162842,0,1,4,30,5,14,0,14,4,6,0,3,0,0,0,2,0,0,0,9,39.0,6.582357985463308,1.0,0.5,-0.0054550617933273315,0.0,1.0,100.0,0.0,0.5543636083602905
258,40536-1783161550015348100,40536,1104476,70,151,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,114,0.6399999856948853,1,0,5,25,2,12,2,12,2,5,0,3,0,0,1,2,0,0,1,8,33.0,6.13064896432977,1.0,0.5,-0.007391571998596191,0.0,1.0,100.0,-0.20000000298023224,0.5186841487884521
259,40536-1783161550015348100,40536,1104792,70,230,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,1,2,172,0.6399999856948853,1,0,8,43,7,13,3,9,3,4,0,3,3,1,0,2,0,1,3,3,38.0,6.462442797283794,1.0,0.5,0.004956483840942383,0.0,1.0,100.0,-0.20000000298023224,0.5192480683326721
260,40536-1783161550015348100,40536,1104812,70,235,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,145,0.7199999690055847,1,0,6,39,3,9,0,12,3,3,0,3,0,0,0,2,0,0,0,9,35.0,5.842776804956896,1.0,0.5,0.0017052143812179565,0.0,1.0,100.0,0.0,0.5546735525131226
261,40536-1783161550015348100,40536,1104912,71,4,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,109,0.5999999642372131,0,1,4,16,6,6,0,14,5,1,0,3,0,0,0,2,0,0,0,9,31.0,6.4681430081708715,1.0,0.5,-0.009777411818504333,0.0,1.0,100.0,0.0,0.5541765093803406
262,40536-1783161550015348100,40536,1105140,71,61,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,303,0.7999999523162842,1,0,6,92,4,28,3,17,4,12,0,3,0,0,2,4,0,0,0,10,145.0,6.042725415119637,1.0,0.5,-0.00388355553150177,0.0,1.0,100.0,-0.20000000298023224,0.5188444256782532
263,40536-1783161550015348100,40536,1105320,71,106,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,102,0.7999999523162842,0,1,1,51,2,8,3,8,1,2,1,2,0,2,0,1,1,0,1,5,38.0,6.063679414636948,1.0,0.0,-0.006289303302764893,0.0,0.0,0.0,-0.20000000298023224,0.1969975382089615
264,40536-1783161550015348100,40536,1105528,71,158,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,0,3,184,0.7599999904632568,1,0,8,33,13,8,8,10,7,4,1,2,0,0,2,1,0,0,5,7,127.0,6.568651945694633,1.0,0.5,0.007837966084480286,0.0,1.0,100.0,0.0,0.554938793182373
265,40536-1783161550015348100,40536,1105700,71,201,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,0,3,95,0.7999999523162842,0,1,4,35,4,4,2,4,2,2,2,1,0,0,0,0,0,0,2,4,39.0,5.451883737664474,1.0,0.5,-0.007737338542938232,0.0,1.0,100.0,0.0,0.5542647838592529
266,40536-1783161550015348100,40536,1105920,71,256,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,0,3,98,0.47999998927116394,1,0,6,35,0,10,2,10,0,5,0,3,0,0,1,0,0,0,0,8,34.0,5.271957086057079,1.0,0.5,-0.005164936184883118,0.0,1.0,100.0,0.0,0.5543761849403381
267,40536-1783161550015348100,40536,1105964,72,11,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,1,2,206,0.8799999952316284,1,0,3,61,4,17,0,18,2,7,0,3,0,2,0,4,0,1,0,9,32.0,5.516648375872269,1.0,0.5,-0.010562598705291748,0.0,1.0,100.0,0.0,0.5541424751281738
268,40536-1783161550015348100,40536,1106364,72,111,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,1,2,111,0.6800000071525574,1,0,4,10,5,6,3,6,2,3,2,1,0,2,0,1,0,1,3,3,35.0,6.490079862577421,1.0,0.5,-0.010659456253051758,0.0,1.0,100.0,0.0,0.5541383028030396
269,40536-1783161550015348100,40536,1106412,72,123,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,2,1,1,400,0.8399999737739563,0,2,14,102,17,26,6,0,8,12,1,1,1,1,1,0,1,0,3,0,35.0,6.41565673828125,1.0,0.0,0.011202499270439148,0.0,0.0,0.0,0.0,0.24557669460773468
270,40536-1783161550015348100,40536,1106424,72,126,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,1,2,115,0.5999999642372131,1,0,2,38,8,4,6,6,2,1,2,1,4,0,0,1,1,0,4,4,44.0,5.373262886379076,1.0,0.5,-0.0006972998380661011,0.0,1.0,100.0,0.0,0.5545696020126343
271,40536-1783161550015348100,40536,1106464,72,136,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,191,0.7599999904632568,1,0,7,43,6,13,2,15,5,3,0,3,0,2,0,5,1,0,1,7,34.0,7.114066718136453,1.0,0.5,-0.009437844157218933,0.0,1.0,100.0,0.0,0.5541911721229553
272,40536-1783161550015348100,40536,1106828,72,227,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,104,0.6399999856948853,1,0,2,15,3,8,1,7,1,3,0,3,2,0,0,1,0,1,1,5,43.0,6.501672598031851,1.0,0.5,-0.01690933108329773,0.014999999664723873,1.0,100.0,0.0,0.5545170903205872
273,40536-1783161550015348100,40536,1106896,72,244,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,2,1,108,0.6800000071525574,1,0,4,8,3,6,7,4,1,1,1,2,1,3,2,1,1,1,3,2,35.0,7.6143312807436345,1.0,0.5,0.005209207534790039,0.0,1.0,100.0,0.0,0.5548251867294312
274,40536-1783161550015348100,40536,1106944,72,256,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,145,0.8399999737739563,1,0,3,33,2,12,0,14,2,5,0,3,0,0,0,2,0,0,0,10,43.0,6.009368265086207,1.0,0.5,-0.007326722145080566,0.0,1.0,100.0,0.0,0.5542826056480408
275,40536-1783161550015348100,40536,1107036,73,23,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,1,2,153,0.6800000071525574,1,0,11,79,3,12,0,13,2,4,0,3,1,1,0,0,0,1,0,11,35.0,5.069636326210172,1.0,0.5,-0.009306594729423523,0.0,1.0,100.0,-0.20000000298023224,0.5185966491699219
276,40536-1783161550015348100,40536,1107304,73,90,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,0,3,90,0.6800000071525574,1,0,6,21,1,9,4,5,1,3,0,3,0,2,2,0,0,1,2,4,36.0,6.4678053114149305,1.0,0.5,-0.0290423184633255,0.029999999329447746,1.0,100.0,0.0,0.5546411275863647
277,40536-1783161550015348100,40536,1107412,73,117,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,0,3,129,0.5600000023841858,0,2,8,57,0,12,0,18,0,6,0,3,0,0,0,4,0,0,0,7,68.0,4.79696773558624,1.0,0.5,-0.0049040913581848145,0.0,1.0,100.0,-0.20000000298023224,0.5187978148460388
278,40536-1783161550015348100,40536,1107528,73,146,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,1,2,123,0.6800000071525574,1,0,5,34,3,8,3,5,2,2,0,3,0,2,1,0,1,0,0,5,42.0,6.062480151168699,1.0,0.5,0.004166439175605774,0.0,1.0,100.0,0.0,0.5547800660133362
279,40536-1783161550015348100,40536,1107656,73,178,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,207,0.7999999523162842,1,0,0,62,7,12,5,13,4,6,1,2,0,0,0,4,0,0,3,7,35.0,6.700093292383756,1.0,0.5,-0.00784236192703247,0.0,1.0,100.0,0.0,0.55426025390625
280,40536-1783161550015348100,40536,1107668,73,181,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,0,3,91,0.7199999690055847,1,0,2,12,5,3,7,5,3,1,1,2,0,0,1,0,0,0,4,5,35.0,7.145285134787088,1.0,0.5,-0.004477322101593018,0.0,1.0,100.0,-0.20000000298023224,0.5188173055648804
281,40536-1783161550015348100,40536,1107960,73,254,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,108,0.6399999856948853,1,0,1,44,4,10,0,16,3,4,0,3,0,0,0,2,0,0,0,10,48.0,5.3801116943359375,1.0,0.5,-0.006343245506286621,0.0,1.0,100.0,0.0,0.5543251633644104
282,40536-1783161550015348100,40536,1107984,74,4,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,1,2,143,0.5600000023841858,1,0,0,25,1,16,4,4,0,7,0,3,1,2,0,0,1,0,3,4,75.0,6.628483698918269,1.0,0.5,-0.008615180850028992,0.0,1.0,100.0,0.0,0.5542267560958862
283,40536-1783161550015348100,40536,1108148,74,45,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,2,1,120,0.7199999690055847,1,0,5,42,4,10,2,10,1,1,0,3,3,3,0,1,2,0,0,7,43.0,5.596253458658854,1.0,0.5,-0.003604605793952942,0.0,1.0,100.0,0.0,0.5544437170028687
284,40536-1783161550015348100,40536,1108380,74,103,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,1,2,99,0.7599999904632568,1,0,5,16,4,5,1,11,1,2,0,3,2,0,0,2,0,1,0,6,36.0,5.844937411221591,1.0,0.5,-0.009558245539665222,0.0,1.0,100.0,-0.20000000298023224,0.5185851454734802
285,40536-1783161550015348100,40536,1108676,74,177,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,2,1,255,0.7999999523162842,1,0,13,69,6,22,5,13,3,7,0,3,2,2,1,4,2,0,1,6,108.0,6.117840456495098,1.0,0.5,-0.007843300700187683,0.0,1.0,100.0,0.0,0.55426025390625
286,40536-1783161550015348100,40536,1108692,74,181,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,0,3,183,0.7599999904632568,0,2,5,56,2,19,7,9,2,9,0,3,0,0,4,0,0,0,1,6,34.0,6.753880235015369,1.0,0.5,0.008722379803657532,0.0,1.0,100.0,0.0,0.5549770593643188
287,40536-1783161550015348100,40536,1108732,74,191,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,146,0.6800000071525574,0,1,14,39,5,13,4,9,4,5,1,2,0,0,0,3,0,0,3,2,73.0,6.214434061964897,1.0,0.5,-0.007081285119056702,0.0,1.0,100.0,0.0,0.554293155670166
288,40536-1783161550015348100,40536,1108780,74,203,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,0,3,100,0.7999999523162842,0,1,3,23,4,6,3,11,3,2,0,3,0,0,0,1,0,0,1,7,33.0,5.687609252929687,1.0,0.5,0.0037497878074645996,0.0,1.0,100.0,0.0,0.5547620058059692
289,40536-1783161550015348100,40536,1109112,75,30,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,95,0.7199999690055847,1,0,2,19,1,7,2,12,1,3,0,3,0,0,1,2,0,0,0,5,38.0,6.531564812911184,1.0,0.5,-0.007509574294090271,0.0,1.0,100.0,0.0,0.5542746782302856
290,40536-1783161550015348100,40536,1109140,75,37,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,1,2,112,0.5199999809265137,1,0,2,54,1,9,2,10,1,3,0,3,0,1,0,2,1,0,1,6,44.0,5.06103515625,1.0,0.5,-0.007267206907272339,0.0,1.0,100.0,0.0,0.5542851686477661
