split,pole,seed,tick,p_blue,p_red_r4,p_red_r6,p_red_r8,p_red_r10
calibration,B,99900109,163,2,3,4,4,4
calibration,B,99900109,164,0,4,4,4,4
calibration,B,99900109,165,0,4,4,4,4
calibration,B,99900109,166,0,2,4,4,4
calibration,B,99900109,167,0,2,4,4,4
calibration,B,99900109,168,0,4,4,4,4
calibration,B,99900109,169,0,4,4,4,4
calibration,B,99900109,170,0,3,4,4,4
calibration,B,99900109,171,0,3,4,4,4
calibration,B,99900109,172,0,4,4,4,4
calibration,B,99900109,173,0,4,4,4,4
calibration,B,99900109,174,0,3,4,4,4
calibration,B,99900109,175,0,2,4,4,4
calibration,B,99900109,176,0,2,3,4,4
calibration,B,99900109,177,0,2,3,4,4
calibration,B,99900109,178,0,2,4,4,4
calibration,B,99900109,179,0,1,4,4,4
calibration,B,99900109,180,0,0,4,4,4
calibration,B,99900109,181,0,1,3,4,4
calibration,B,99900109,182,0,3,3,4,4
calibration,B,99900109,183,0,3,3,4,4
calibration,B,99900109,184,0,3,3,3,4
calibration,B,99900109,185,0,3,3,3,4
calibration,B,99900109,186,0,3,3,3,4
calibration,B,99900109,187,0,2,3,4,4
calibration,B,99900109,188,0,2,3,4,4
calibration,B,99900109,189,0,2,3,4,4
calibration,B,99900109,190,0,2,3,4,4
calibration,B,99900109,191,0,3,3,3,4
calibration,B,99900109,192,0,3,3,3,4
calibration,B,99900109,193,0,3,3,4,4
calibration,B,99900109,194,0,3,3,4,4
calibration,B,99900109,195,0,3,4,4,4
calibration,B,99900109,196,0,3,4,4,4
calibration,B,99900109,197,0,3,4,4,4
calibration,B,99900109,198,0,2,4,4,4
calibration,B,99900109,199,0,1,4,4,4
calibration,B,99900109,200,0,1,3,4,4
calibration,B,99900109,201,0,2,3,4,4
calibration,B,99900109,202,0,2,3,3,4
calibration,B,99900109,203,0,2,3,3,4
calibration,B,99900109,204,0,2,3,3,4
calibration,B,99900109,205,0,1,2,3,3
calibration,B,99900109,206,0,1,2,3,3
calibration,B,99900109,207,0,0,2,2,3
calibration,B,99900109,208,0,0,1,2,4
calibration,B,99900109,209,0,0,1,2,4
calibration,B,99900109,210,0,0,0,3,3
calibration,B,99900109,211,0,0,1,3,3
calibration,B,99900109,212,1,0,2,2,3
calibration,B,99900109,213,1,1,2,2,3
calibration,B,99900109,214,1,2,2,3,3
calibration,B,99900109,215,1,1,2,3,3
calibration,B,99900109,216,1,1,3,3,3
calibration,B,99900109,217,1,1,3,3,3
calibration,B,99900109,218,1,2,3,3,3
calibration,B,99900109,219,0,2,3,3,3
calibration,B,99900109,220,0,2,3,3,4
calibration,B,99900109,221,0,2,3,3,4
calibration,B,99900109,222,0,2,3,4,4
calibration,B,99900109,223,0,2,3,4,4
calibration,B,99900109,224,0,3,4,4,4
calibration,B,99900109,225,0,2,4,4,4
calibration,B,99900109,226,0,3,4,4,4
calibration,B,99900109,227,0,2,4,4,4
calibration,B,99900109,228,0,2,3,4,4
calibration,B,99900109,229,0,2,3,4,4
calibration,B,99900109,230,0,3,3,4,4
calibration,B,99900109,231,0,2,3,4,4
calibration,B,99900109,232,0,1,3,4,4
calibration,B,99900109,233,0,0,3,4,4
calibration,B,99900109,234,0,0,3,4,4
calibration,B,99900109,235,0,0,2,4,4
calibration,B,99900109,236,0,0,4,4,4
calibration,B,99900109,237,0,1,3,4,4
calibration,B,99900109,238,0,3,3,4,4
calibration,B,99900109,239,0,3,3,3,4
calibration,B,99900110,0,0,0,2,2,4
calibration,B,99900110,1,0,1,2,2,4
calibration,B,99900110,2,0,1,2,3,4
calibration,B,99900110,3,0,0,2,3,4
calibration,B,99900110,4,0,0,2,3,4
calibration,B,99900110,5,0,0,2,3,4
calibration,B,99900110,6,0,0,1,3,4
calibration,B,99900110,7,0,0,0,3,4
calibration,B,99900110,8,0,0,0,3,4
calibration,B,99900110,9,0,0,0,3,4
calibration,B,99900110,10,0,0,0,1,3
calibration,B,99900110,11,0,0,0,1,4
calibration,B,99900110,12,0,0,0,0,4
calibration,B,99900110,13,0,0,0,2,3
calibration,B,99900110,14,0,0,0,3,3
calibration,B,99900110,15,1,0,2,3,3
calibration,B,99900110,16,1,0,3,3,3
calibration,B,99900110,17,1,3,3,3,3
calibration,B,99900110,18,1,3,3,3,3
calibration,B,99900110,19,1,3,3,3,3
calibration,B,99900110,20,1,3,3,3,3
calibration,B,99900110,21,1,3,3,3,3
calibration,B,99900110,22,0,2,3,3,3
calibration,B,99900110,23,0,1,3,3,4
calibration,B,99900110,24,0,1,3,3,4
calibration,B,99900110,25,0,1,2,4,4
calibration,B,99900110,26,0,1,2,4,4
calibration,B,99900110,27,0,1,3,4,4
calibration,B,99900110,28,0,1,3,4,4
calibration,B,99900110,29,0,2,4,4,4
calibration,B,99900110,30,0,3,4,4,4
calibration,B,99900110,31,0,4,4,4,4
calibration,B,99900110,32,0,4,4,4,4
calibration,B,99900110,33,0,4,4,4,4
calibration,B,99900110,34,0,3,4,4,4
calibration,B,99900110,35,0,2,4,4,4
calibration,B,99900110,36,0,2,3,4,4
calibration,B,99900110,37,0,2,3,4,4
calibration,B,99900110,38,0,3,3,3,4
calibration,B,99900110,39,0,2,3,3,4
calibration,B,99900110,40,0,3,3,3,3
calibration,B,99900110,41,0,3,3,3,3
calibration,B,99900110,42,1,3,3,3,3
calibration,B,99900110,43,1,3,3,3,3
calibration,B,99900110,44,1,2,3,3,3
calibration,B,99900110,45,0,1,3,3,3
calibration,B,99900110,46,0,1,2,3,4
calibration,B,99900110,47,0,1,2,3,4
calibration,B,99900110,48,0,0,2,3,4
calibration,B,99900110,49,0,0,2,3,3
calibration,B,99900110,50,0,0,2,3,3
calibration,B,99900110,51,0,0,1,3,4
calibration,B,99900110,52,0,1,1,2,4
calibration,B,99900110,53,0,1,1,2,4
calibration,B,99900110,54,0,0,1,2,3
calibration,B,99900110,55,0,0,2,2,2
calibration,B,99900110,56,1,0,1,2,2
calibration,B,99900110,57,1,1,1,2,2
calibration,B,99900110,58,2,1,1,2,2
calibration,B,99900110,59,2,1,1,2,2
calibration,B,99900110,60,1,1,1,2,3
calibration,B,99900110,61,1,1,1,3,4
calibration,B,99900110,62,1,1,2,3,4
calibration,B,99900110,63,2,2,2,4,4
calibration,B,99900110,64,1,0,1,2,2
calibration,B,99900110,65,1,0,1,2,2
calibration,B,99900110,66,1,0,1,2,3
calibration,B,99900110,67,1,0,1,2,3
calibration,B,99900110,68,1,1,2,3,3
calibration,B,99900110,69,0,1,2,3,3
calibration,B,99900110,70,0,1,3,3,4
calibration,B,99900110,71,0,2,3,3,4
calibration,B,99900110,72,0,3,3,4,4
calibration,B,99900110,73,0,3,3,4,4
calibration,B,99900110,74,0,2,4,4,4
calibration,B,99900110,75,0,2,4,4,4
calibration,B,99900110,76,0,3,3,4,4
calibration,B,99900110,77,0,3,3,4,4
calibration,B,99900110,78,0,2,3,3,4
calibration,B,99900110,79,0,2,3,3,4
calibration,B,99900110,80,0,1,3,3,4
calibration,B,99900110,81,0,1,3,3,3
calibration,B,99900110,82,0,1,3,3,4
calibration,B,99900110,83,0,2,3,4,4
calibration,B,99900110,84,0,2,3,4,4
calibration,B,99900110,85,0,3,4,4,4
calibration,B,99900110,86,0,3,4,4,4
calibration,B,99900110,87,0,3,4,4,4
calibration,B,99900110,88,0,2,4,4,4
calibration,B,99900110,89,0,1,4,4,4
calibration,B,99900110,90,0,1,4,4,4
calibration,B,99900110,91,0,1,4,4,4
calibration,B,99900110,92,0,3,4,4,4
calibration,B,99900110,93,0,3,4,4,4
calibration,B,99900110,94,0,1,4,4,4
calibration,B,99900110,95,0,0,3,4,4
calibration,B,99900110,96,0,1,3,4,4
calibration,B,99900110,97,0,2,2,3,4
calibration,B,99900110,98,0,2,2,3,4
calibration,B,99900110,99,0,1,2,2,4
calibration,B,99900110,100,0,1,2,2,4
calibration,B,99900110,101,0,1,1,3,3
calibration,B,99900110,102,0,1,1,3,3
calibration,B,99900110,103,1,1,2,2,3
calibration,B,99900110,104,1,1,2,2,3
calibration,B,99900110,105,1,2,2,2,2
calibration,B,99900110,106,2,2,2,2,2
calibration,B,99900110,107,2,2,2,2,2
calibration,B,99900110,108,2,2,2,2,2
calibration,B,99900110,109,2,1,2,2,2
calibration,B,99900110,110,2,1,2,2,2
calibration,B,99900110,111,1,1,2,2,2
calibration,B,99900110,112,0,1,2,2,3
calibration,B,99900110,113,0,1,2,2,3
calibration,B,99900110,114,0,2,2,3,4
calibration,B,99900110,115,0,2,2,3,4
calibration,B,99900110,116,0,2,3,4,4
calibration,B,99900110,117,0,2,3,4,4
calibration,B,99900110,118,0,3,4,4,4
calibration,B,99900110,119,0,3,4,4,4
calibration,B,99900110,120,0,2,4,4,4
calibration,B,99900110,121,0,1,4,4,4
calibration,B,99900110,122,0,1,4,4,4
calibration,B,99900110,123,0,1,4,4,4
calibration,B,99900110,124,0,3,3,4,4
calibration,B,99900110,125,0,3,3,4,4
calibration,B,99900110,126,0,2,3,3,4
calibration,B,99900110,127,0,1,3,3,4
calibration,B,99900110,128,0,1,2,3,4
calibration,B,99900110,129,0,0,2,3,4
calibration,B,99900110,130,0,0,2,3,4
calibration,B,99900110,131,0,1,2,3,4
calibration,B,99900110,132,0,2,3,3,3
calibration,B,99900110,133,0,2,3,3,3
calibration,B,99900110,134,1,3,3,3,3
calibration,B,99900110,135,0,3,3,3,3
calibration,B,99900110,136,0,3,3,3,4
calibration,B,99900110,137,0,2,3,3,4
calibration,B,99900110,138,0,1,3,4,4
calibration,B,99900110,139,0,1,3,4,4
calibration,B,99900110,140,0,1,4,4,4
calibration,B,99900110,141,0,1,4,4,4
calibration,B,99900110,142,0,2,4,4,4
calibration,B,99900110,143,0,4,4,4,4
calibration,B,99900110,144,0,4,4,4,4
calibration,B,99900110,145,0,3,4,4,4
calibration,B,99900110,146,0,3,4,4,4
calibration,B,99900110,147,0,2,4,4,4
calibration,B,99900110,148,0,3,4,4,4
calibration,B,99900110,149,0,3,4,4,4
calibration,B,99900110,150,0,1,4,4,4
calibration,B,99900110,151,0,1,4,4,4
calibration,B,99900110,152,0,0,4,4,4
calibration,B,99900110,153,0,0,2,4,4
calibration,B,99900110,154,0,0,2,4,4
calibration,B,99900110,155,0,0,3,3,4
calibration,B,99900110,156,0,2,3,3,4
calibration,B,99900110,157,0,2,3,3,3
calibration,B,99900110,158,0,2,3,3,3
calibration,B,99900110,159,1,2,3,3,3
calibration,B,99900110,160,0,1,2,3,3
calibration,B,99900110,161,0,0,2,3,3
calibration,B,99900110,162,0,0,2,2,3
calibration,B,99900110,163,0,0,0,2,4
calibration,B,99900110,164,0,0,0,2,3
calibration,B,99900110,165,0,0,0,2,3
calibration,B,99900110,166,1,0,0,2,3
calibration,B,99900110,167,1,0,2,2,2
calibration,B,99900110,168,1,0,2,2,2
calibration,B,99900110,169,1,1,2,2,2
calibration,B,99900110,170,0,2,2,2,3
calibration,B,99900110,171,0,2,2,2,3
calibration,B,99900110,172,0,2,2,3,4
calibration,B,99900110,173,0,2,4,4,4
calibration,B,99900110,174,0,2,3,4,4
calibration,B,99900110,175,0,2,3,4,4
calibration,B,99900110,176,0,1,4,4,4
calibration,B,99900110,177,0,1,4,4,4
calibration,B,99900110,178,0,1,3,4,4
calibration,B,99900110,179,0,1,3,4,4
calibration,B,99900110,180,0,2,4,4,4
calibration,B,99900110,181,0,2,4,4,4
calibration,B,99900110,182,0,3,4,4,4
calibration,B,99900110,183,0,4,4,4,4
calibration,B,99900110,184,0,4,4,4,4
calibration,B,99900110,185,0,4,4,4,4
calibration,B,99900110,186,0,4,4,4,4
calibration,B,99900110,187,0,4,4,4,4
calibration,B,99900110,188,0,4,4,4,4
calibration,B,99900110,189,0,3,4,4,4
calibration,B,99900110,190,0,3,4,4,4
calibration,B,99900110,191,0,3,3,4,4
calibration,B,99900110,192,0,2,3,4,4
calibration,B,99900110,193,0,2,3,3,4
calibration,B,99900110,194,0,1,2,3,4
calibration,B,99900110,195,0,1,2,3,3
calibration,B,99900110,196,0,1,1,2,3
calibration,B,99900110,197,1,0,1,2,3
calibration,B,99900110,198,1,0,1,1,2
calibration,B,99900110,199,0,0,1,1,2
calibration,B,99900110,200,0,0,1,1,2
calibration,B,99900110,201,0,1,1,2,3
calibration,B,99900110,202,0,1,1,2,4
calibration,B,99900110,203,0,1,2,2,4
calibration,B,99900110,204,0,1,2,2,4
calibration,B,99900110,205,0,1,2,2,4
calibration,B,99900110,206,0,1,2,3,3
calibration,B,99900110,207,0,1,2,3,3
calibration,B,99900110,208,1,0,2,3,3
calibration,B,99900110,209,1,1,2,2,3
calibration,B,99900110,210,1,1,2,2,3
calibration,B,99900110,211,1,1,1,2,2
calibration,B,99900110,212,1,1,1,2,2
calibration,B,99900110,213,2,1,1,1,2
calibration,B,99900110,214,2,1,1,1,2
calibration,B,99900110,215,2,1,1,1,1
calibration,B,99900110,216,2,0,1,1,1
calibration,B,99900110,217,1,0,1,1,1
calibration,B,99900110,218,0,0,1,1,1
calibration,B,99900110,219,0,0,1,1,4
calibration,B,99900110,220,0,1,1,2,4
calibration,B,99900110,221,0,1,1,4,4
calibration,B,99900110,222,0,1,2,4,4
calibration,B,99900110,223,0,1,4,4,4
calibration,B,99900110,224,0,2,4,4,4
calibration,B,99900110,225,0,4,4,4,4
calibration,B,99900110,226,0,3,4,4,4
calibration,B,99900110,227,0,3,4,4,4
calibration,B,99900110,228,0,3,3,4,4
calibration,B,99900110,229,0,2,3,4,4
calibration,B,99900110,230,0,1,3,3,4
calibration,B,99900110,231,0,0,2,3,4
calibration,B,99900110,232,0,0,1,3,3
calibration,B,99900110,233,0,0,1,2,3
calibration,B,99900110,234,0,0,1,2,4
calibration,B,99900110,235,0,0,1,1,3
calibration,B,99900110,236,0,1,1,2,3
calibration,B,99900110,237,0,1,1,2,2
calibration,B,99900110,238,0,1,2,2,2
calibration,B,99900110,239,0,1,2,2,3
calibration,B,99900111,0,0,2,3,4,4
calibration,B,99900111,1,0,2,3,4,4
calibration,B,99900111,2,0,1,3,4,4
calibration,B,99900111,3,0,1,2,4,4
calibration,B,99900111,4,0,1,1,4,4
calibration,B,99900111,5,0,0,1,4,4
calibration,B,99900111,6,0,0,0,4,4
calibration,B,99900111,7,0,0,0,4,4
calibration,B,99900111,8,0,0,0,3,4
calibration,B,99900111,9,0,0,0,1,4
calibration,B,99900111,10,0,0,1,1,4
calibration,B,99900111,11,0,0,1,2,4
calibration,B,99900111,12,0,1,1,2,3
calibration,B,99900111,13,1,0,2,2,3
calibration,B,99900111,14,0,0,2,3,3
calibration,B,99900111,15,0,1,2,3,4
calibration,B,99900111,16,0,2,3,4,4
calibration,B,99900111,17,0,3,3,4,4
calibration,B,99900111,18,0,3,3,4,4
calibration,B,99900111,19,0,2,4,4,4
calibration,B,99900111,20,0,2,4,4,4
calibration,B,99900111,21,0,3,3,4,4
calibration,B,99900111,22,0,2,3,4,4
calibration,B,99900111,23,0,1,3,3,4
calibration,B,99900111,24,0,1,3,3,4
calibration,B,99900111,25,0,3,3,3,4
calibration,B,99900111,26,0,3,3,3,4
calibration,B,99900111,27,0,2,3,4,4
calibration,B,99900111,28,0,2,3,4,4
calibration,B,99900111,29,0,2,3,4,4
calibration,B,99900111,30,0,1,3,4,4
calibration,B,99900111,31,0,2,3,3,4
calibration,B,99900111,32,0,2,2,3,4
calibration,B,99900111,33,0,2,2,2,3
calibration,B,99900111,34,0,2,2,2,3
calibration,B,99900111,35,1,1,2,2,2
calibration,B,99900111,36,0,1,2,2,2
calibration,B,99900111,37,0,1,1,2,3
calibration,B,99900111,38,1,1,1,2,3
calibration,B,99900111,39,0,1,1,2,3
calibration,B,99900111,40,0,1,1,2,3
calibration,B,99900111,41,0,1,2,2,3
calibration,B,99900111,42,0,1,2,2,3
calibration,B,99900111,43,1,2,2,3,3
calibration,B,99900111,44,1,2,3,3,3
calibration,B,99900111,45,1,2,3,3,3
calibration,B,99900111,46,1,2,2,3,3
calibration,B,99900111,47,1,2,2,3,3
calibration,B,99900111,48,1,2,2,3,3
calibration,B,99900111,49,1,2,2,3,3
calibration,B,99900111,50,1,2,2,2,3
calibration,B,99900111,51,0,2,2,2,3
calibration,B,99900111,52,0,2,2,2,3
calibration,B,99900111,53,0,1,2,2,3
calibration,B,99900111,54,0,1,2,3,3
calibration,B,99900111,55,0,1,1,3,4
calibration,B,99900111,56,0,1,2,3,4
calibration,B,99900111,57,0,1,2,3,4
calibration,B,99900111,58,0,2,2,3,4
calibration,B,99900111,59,0,2,3,3,3
calibration,B,99900111,60,0,2,3,3,3
calibration,B,99900111,61,1,3,3,3,3
calibration,B,99900111,62,0,3,3,3,3
calibration,B,99900111,63,0,2,3,3,4
calibration,B,99900111,64,0,1,3,3,4
calibration,B,99900111,65,0,1,2,4,4
calibration,B,99900111,66,0,0,2,4,4
calibration,B,99900111,67,0,1,3,4,4
calibration,B,99900111,68,0,2,3,3,4
calibration,B,99900111,69,0,3,3,3,4
calibration,B,99900111,70,0,3,3,4,4
calibration,B,99900111,71,0,3,3,4,4
calibration,B,99900111,72,0,2,4,4,4
calibration,B,99900111,73,0,2,4,4,4
calibration,B,99900111,74,0,3,3,4,4
calibration,B,99900111,75,0,3,3,3,4
calibration,B,99900111,76,0,2,3,3,4
calibration,B,99900111,77,0,1,3,4,4
calibration,B,99900111,78,0,1,3,4,4
calibration,B,99900111,79,0,1,3,4,4
calibration,B,99900111,80,0,2,3,4,4
calibration,B,99900111,81,0,2,3,3,4
calibration,B,99900111,82,0,3,3,3,4
calibration,B,99900111,83,0,3,3,3,3
calibration,B,99900111,84,0,2,3,3,3
calibration,B,99900111,85,1,2,3,3,3
calibration,B,99900111,86,0,2,2,3,3
calibration,B,99900111,87,0,2,2,3,3
calibration,B,99900111,88,0,1,2,2,3
calibration,B,99900111,89,0,1,2,2,4
calibration,B,99900111,90,0,0,1,2,4
calibration,B,99900111,91,0,0,1,3,4
calibration,B,99900111,92,0,0,0,3,4
calibration,B,99900111,93,0,0,1,3,4
calibration,B,99900111,94,0,0,2,3,4
calibration,B,99900111,95,0,1,2,3,4
calibration,B,99900111,96,0,2,3,3,3
calibration,B,99900111,97,0,2,3,3,3
calibration,B,99900111,98,0,3,3,3,3
calibration,B,99900111,99,0,3,3,3,3
calibration,B,99900111,100,0,3,3,3,4
calibration,B,99900111,101,0,3,3,3,4
calibration,B,99900111,102,0,3,3,4,4
calibration,B,99900111,103,0,3,3,4,4
calibration,B,99900111,104,0,2,4,4,4
calibration,B,99900111,105,0,1,4,4,4
calibration,B,99900111,106,0,1,3,4,4
calibration,B,99900111,107,0,1,3,4,4
calibration,B,99900111,108,0,1,2,4,4
calibration,B,99900111,109,0,2,2,3,4
calibration,B,99900111,110,0,2,2,3,4
calibration,B,99900111,111,0,1,2,2,4
calibration,B,99900111,112,0,1,2,2,4
calibration,B,99900111,113,0,1,1,3,3
calibration,B,99900111,114,0,1,1,3,4
calibration,B,99900111,115,0,0,2,2,4
calibration,B,99900111,116,0,0,2,3,4
calibration,B,99900111,117,0,1,1,3,3
calibration,B,99900111,118,0,1,2,3,3
calibration,B,99900111,119,1,1,2,2,3
calibration,B,99900111,120,0,2,2,2,3
calibration,B,99900111,121,0,2,2,2,3
calibration,B,99900111,122,0,2,2,2,3
calibration,B,99900111,123,0,1,2,3,4
calibration,B,99900111,124,0,1,2,3,4
calibration,B,99900111,125,0,1,3,4,4
calibration,B,99900111,126,0,1,3,4,4
calibration,B,99900111,127,0,3,4,4,4
calibration,B,99900111,128,0,3,4,4,4
calibration,B,99900111,129,0,4,4,4,4
calibration,B,99900111,130,0,4,4,4,4
calibration,B,99900111,131,0,4,4,4,4
calibration,B,99900111,132,0,2,4,4,4
calibration,B,99900111,133,0,2,3,4,4
calibration,B,99900111,134,0,1,2,4,4
calibration,B,99900111,135,0,0,2,3,4
calibration,B,99900111,136,0,0,1,2,4
calibration,B,99900111,137,0,0,0,2,3
calibration,B,99900111,138,0,0,0,1,2
calibration,B,99900111,139,1,0,0,0,2
calibration,B,99900111,140,1,0,0,0,1
calibration,B,99900111,141,2,0,0,0,0
calibration,B,99900111,142,3,0,0,0,0
calibration,B,99900111,143,4,0,0,0,0
calibration,B,99900111,144,4,0,0,0,0
calibration,B,99900111,145,4,0,0,0,0
calibration,B,99900111,146,3,0,0,0,0
calibration,B,99900111,147,2,0,0,0,1
calibration,B,99900111,148,2,0,0,0,1
calibration,B,99900111,149,2,0,0,1,2
calibration,B,99900111,150,2,0,0,1,2
calibration,B,99900111,151,2,0,1,2,2
calibration,B,99900111,152,2,0,1,2,3
calibration,B,99900111,153,2,1,2,3,3
calibration,B,99900111,154,1,2,2,3,4
calibration,B,99900111,155,1,2,3,3,4
calibration,B,99900111,156,1,2,3,3,4
calibration,B,99900111,157,2,3,3,4,4
calibration,B,99900111,158,2,3,4,4,4
calibration,B,99900111,159,1,3,4,4,4
calibration,B,99900111,160,1,3,4,4,4
calibration,B,99900111,161,1,4,4,4,4
calibration,B,99900111,162,1,2,4,4,4
calibration,B,99900111,163,1,2,4,4,4
calibration,B,99900111,164,1,1,4,4,4
calibration,B,99900111,165,0,1,3,4,4
calibration,B,99900111,166,0,1,2,4,4
calibration,B,99900111,167,0,1,2,4,4
calibration,B,99900111,168,0,1,3,4,4
calibration,B,99900111,169,0,1,4,4,4
calibration,B,99900111,170,0,1,4,4,4
calibration,B,99900111,171,0,1,3,4,4
calibration,B,99900111,172,0,2,3,4,4
calibration,B,99900111,173,0,2,4,4,4
calibration,B,99900111,174,0,3,4,4,4
calibration,B,99900111,175,0,4,4,4,4
calibration,B,99900111,176,0,4,4,4,4
calibration,B,99900111,177,0,2,4,4,4
calibration,B,99900111,178,0,2,2,4,4
calibration,B,99900111,179,0,1,2,4,4
calibration,B,99900111,180,0,1,2,2,4
calibration,B,99900111,181,0,1,1,2,4
calibration,B,99900111,182,0,1,1,2,2
calibration,B,99900111,183,1,1,1,1,2
calibration,B,99900111,184,0,1,1,1,2
calibration,B,99900111,185,1,1,1,1,1
calibration,B,99900111,186,0,1,1,1,2
calibration,B,99900111,187,0,1,1,1,2
calibration,B,99900111,188,0,1,1,2,4
calibration,B,99900111,189,0,0,1,2,4
calibration,B,99900111,190,0,0,1,3,4
calibration,B,99900111,191,0,0,1,4,4
calibration,B,99900111,192,0,0,3,4,4
calibration,B,99900111,193,0,2,4,4,4
calibration,B,99900111,194,0,2,4,4,4
calibration,B,99900111,195,0,2,4,4,4
calibration,B,99900111,196,0,2,3,4,4
calibration,B,99900111,197,0,2,2,4,4
calibration,B,99900111,198,0,2,2,3,4
calibration,B,99900111,199,0,1,2,2,4
calibration,B,99900111,200,0,1,2,2,3
calibration,B,99900111,201,0,1,1,2,3
calibration,B,99900111,202,0,1,1,2,3
calibration,B,99900111,203,0,1,1,2,3
calibration,B,99900111,204,1,0,1,2,3
calibration,B,99900111,205,1,0,2,2,2
calibration,B,99900111,206,1,1,2,2,2
calibration,B,99900111,207,0,1,1,2,2
calibration,B,99900111,208,0,1,1,2,4
calibration,B,99900111,209,0,1,1,1,4
calibration,B,99900111,210,0,1,1,3,4
calibration,B,99900111,211,0,1,3,4,4
calibration,B,99900111,212,0,3,3,4,4
calibration,B,99900111,213,1,0,2,3,3
calibration,B,99900111,214,1,0,2,3,3
calibration,B,99900111,215,0,0,3,3,3
calibration,B,99900111,216,0,0,1,3,4
calibration,B,99900111,217,0,0,1,3,4
calibration,B,99900111,218,0,1,2,3,4
calibration,B,99900111,219,0,1,3,3,4
calibration,B,99900111,220,0,2,3,3,4
calibration,B,99900111,221,0,3,3,3,3
calibration,B,99900111,222,1,3,3,3,3
calibration,B,99900111,223,0,3,3,3,3
calibration,B,99900111,224,0,3,3,3,3
calibration,B,99900111,225,0,3,3,3,4
calibration,B,99900111,226,0,3,3,3,4
calibration,B,99900111,227,0,3,3,4,4
calibration,B,99900111,228,0,3,3,4,4
calibration,B,99900111,229,0,3,4,4,4
calibration,B,99900111,230,0,3,4,4,4
calibration,B,99900111,231,0,1,4,4,4
calibration,B,99900111,232,0,1,3,4,4
calibration,B,99900111,233,0,1,2,4,4
calibration,B,99900111,234,0,1,1,3,4
calibration,B,99900111,235,0,1,1,2,4
calibration,B,99900111,236,0,1,1,2,4
calibration,B,99900111,237,0,1,1,2,3
calibration,B,99900111,238,0,1,2,3,4
calibration,B,99900111,239,0,1,2,3,4
calibration,B,99900112,0,0,0,2,3,4
calibration,B,99900112,1,0,0,2,3,4
calibration,B,99900112,2,0,0,2,3,4
calibration,B,99900112,3,0,0,2,3,4
calibration,B,99900112,4,0,0,2,3,4
calibration,B,99900112,5,0,0,2,3,4
calibration,B,99900112,6,0,0,2,3,4
calibration,B,99900112,7,0,0,2,3,4
calibration,B,99900112,8,0,0,2,3,4
calibration,B,99900112,9,0,0,1,4,4
calibration,B,99900112,10,0,0,1,3,4
calibration,B,99900112,11,0,0,2,2,4
calibration,B,99900112,12,0,0,2,2,4
calibration,B,99900112,13,0,1,2,2,3
calibration,B,99900112,14,0,1,2,3,3
calibration,B,99900112,15,1,2,2,3,3
calibration,B,99900112,16,1,2,3,3,3
calibration,B,99900112,17,1,2,3,3,3
calibration,B,99900112,18,1,3,3,3,3
calibration,B,99900112,19,1,2,3,3,3
calibration,B,99900112,20,1,2,3,3,3
calibration,B,99900112,21,1,2,2,3,3
calibration,B,99900112,22,1,1,2,3,3
calibration,B,99900112,23,1,1,2,2,3
calibration,B,99900112,24,2,0,2,2,3
calibration,B,99900112,25,2,0,1,2,2
calibration,B,99900112,26,3,0,1,2,2
calibration,B,99900112,27,3,0,0,1,2
calibration,B,99900112,28,3,0,0,1,3
calibration,B,99900112,29,4,0,0,1,4
calibration,B,99900112,30,4,0,0,1,4
calibration,B,99900112,31,4,0,0,3,4
calibration,B,99900112,32,4,0,1,4,4
calibration,B,99900112,33,4,0,2,4,4
calibration,B,99900112,34,4,1,3,4,4
calibration,B,99900112,35,4,1,3,4,4
calibration,B,99900112,36,3,1,3,3,4
calibration,B,99900112,37,2,2,2,3,4
calibration,B,99900112,38,2,2,2,3,4
calibration,B,99900112,39,2,2,2,4,4
calibration,B,99900112,40,2,1,3,4,4
calibration,B,99900112,41,1,1,3,4,4
calibration,B,99900112,42,0,1,4,4,4
calibration,B,99900112,43,0,2,4,4,4
calibration,B,99900112,44,0,2,4,4,4
calibration,B,99900112,45,0,4,4,4,4
calibration,B,99900112,46,0,4,4,4,4
calibration,B,99900112,47,0,2,4,4,4
calibration,B,99900112,48,0,3,4,4,4
calibration,B,99900112,49,0,2,4,4,4
calibration,B,99900112,50,0,4,4,4,4
calibration,B,99900112,51,0,3,3,4,4
calibration,B,99900112,52,0,3,4,4,4
calibration,B,99900112,53,0,3,4,4,4
calibration,B,99900112,54,0,2,4,4,4
calibration,B,99900112,55,0,1,4,4,4
calibration,B,99900112,56,0,0,4,4,4
calibration,B,99900112,57,0,0,2,4,4
calibration,B,99900112,58,0,1,4,4,4
calibration,B,99900112,59,0,1,3,4,4
calibration,B,99900112,60,0,3,3,4,4
calibration,B,99900112,61,0,3,3,3,4
calibration,B,99900112,62,0,3,3,3,4
calibration,B,99900112,63,0,3,3,3,3
calibration,B,99900112,64,0,2,3,3,3
calibration,B,99900112,65,1,2,3,3,3
calibration,B,99900112,66,1,1,3,3,3
calibration,B,99900112,67,1,0,3,3,3
calibration,B,99900112,68,1,0,2,3,3
calibration,B,99900112,69,0,0,1,3,3
calibration,B,99900112,70,0,0,1,3,4
calibration,B,99900112,71,0,0,2,3,4
calibration,B,99900112,72,0,0,3,4,4
calibration,B,99900112,73,0,1,3,4,4
calibration,B,99900112,74,0,2,4,4,4
calibration,B,99900112,75,0,3,4,4,4
calibration,B,99900112,76,0,3,4,4,4
